step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,TRANSFER,16846.97,C8884394611,27268.12,10421.15,C4856070374,24333.54,41180.51,0,0
46,CASH_OUT,23206.04,C3392045064,32580.89,9374.85,C1487368448,5105.01,28311.05,0,0
42,CASH_OUT,11797.99,C6645224374,17969.49,6171.5,C8911389743,22816.53,34614.52,0,0
29,PAYMENT,377.5,C1987319649,789.27,411.77,M4206684580,0.0,0.0,0,0
59,PAYMENT,1308.76,C8219955102,3756.09,2447.33,M3793795881,0.0,0.0,0,0
38,PAYMENT,3777.49,C7945828613,4503.2,725.71,M9520417104,0.0,0.0,0,0
93,PAYMENT,3471.73,C9178406584,15133.7,11661.97,M8112942492,0.0,0.0,0,0
36,CASH_OUT,35289.72,C6456440227,48813.5,13523.78,C5575223208,46724.0,82013.72,0,0
94,CASH_OUT,19321.86,C2763744939,42583.42,23261.56,C1223789819,708.55,20030.41,0,0
16,CASH_OUT,15966.19,C6374385148,27025.29,11059.1,C4843238069,44092.42,60058.61,0,0
51,CASH_OUT,50884.17,C7117532733,72904.45,22020.28,C8040085386,48405.76,99289.93,0,0
16,DEBIT,801.64,C6694630217,1297.58,495.94,C5440935652,39221.94,40023.58,0,0
67,CASH_OUT,5684.87,C7995246956,11864.68,6179.81,C6216073285,37362.97,43047.84,0,0
37,PAYMENT,2266.31,C2602595186,4005.38,1739.07,M3485057685,0.0,0.0,0,0
28,CASH_IN,3218.66,C4506222455,3239.49,6458.15,C4165589219,20418.02,17199.36,0,0
86,DEBIT,310.66,C7550889751,2744.23,2433.57,C6165900992,41812.68,42123.34,0,0
24,CASH_OUT,16667.09,C4163547418,27890.57,11223.48,C8877466409,31881.64,48548.73,0,0
91,CASH_OUT,35058.72,C8935813636,57384.53,22325.81,C5867049686,4057.36,39116.08,0,0
39,CASH_OUT,1703.12,C7574543646,4128.81,2425.69,C7484944143,11079.31,12782.43,0,0
9,CASH_OUT,10753.8,C2404626699,22701.51,11947.71,C3920810092,6928.97,17682.77,0,0
86,CASH_IN,11482.58,C6691107481,23859.83,35342.41,C9783914667,56980.26,45497.68,0,0
67,DEBIT,3544.63,C1207409047,33913.39,30368.76,C6292607077,4582.32,8126.95,0,0
27,PAYMENT,5667.53,C5185480754,10676.55,5009.02,M7382911436,0.0,0.0,0,0
19,PAYMENT,8350.05,C4194768943,15346.15,6996.1,M2034979423,0.0,0.0,0,0
88,DEBIT,951.39,C8352593639,3540.12,2588.73,C5968650747,42824.74,43776.13,0,0
61,PAYMENT,613.81,C5581824337,2342.27,1728.46,M4023317243,0.0,0.0,0,0
12,CASH_IN,793.64,C2929054385,27829.74,28623.38,C8820443981,26783.2,25989.56,0,0
48,PAYMENT,1346.81,C3358686172,6507.99,5161.18,M6122882890,0.0,0.0,0,0
13,PAYMENT,5202.6,C7548763875,3790.84,0.0,M8505196447,0.0,0.0,0,0
3,PAYMENT,1720.41,C9533506518,4779.0,3058.59,M1684222508,0.0,0.0,0,0
61,PAYMENT,951.61,C7549825068,2132.38,1180.77,M2475582032,0.0,0.0,0,0
31,PAYMENT,2846.61,C3971244271,12452.4,9605.79,M7746257816,0.0,0.0,0,0
27,PAYMENT,7690.42,C3837990400,34265.69,26575.27,M7687735925,0.0,0.0,0,0
29,PAYMENT,4559.61,C1955069477,17301.89,12742.28,M3694500155,0.0,0.0,0,0
84,TRANSFER,5448.17,C2234457906,15740.4,10292.23,C1704217668,12168.63,17616.8,0,0
86,CASH_IN,16448.96,C3900010313,17806.58,34255.54,C7802589034,17339.25,890.29,0,0
3,CASH_OUT,37923.31,C6622062715,44755.85,6832.54,C2450240033,29616.56,67539.87,0,0
86,TRANSFER,30003.05,C7278486675,70738.77,40735.72,C4518634385,31117.87,61120.92,0,0
26,PAYMENT,536.6,C9675934216,1044.22,507.62,M2914112229,0.0,0.0,0,0
34,PAYMENT,674.49,C4385322316,1706.33,1031.84,M5916836707,0.0,0.0,0,0
14,PAYMENT,3052.48,C4521272686,8296.75,5244.27,M4016390047,0.0,0.0,0,0
18,CASH_OUT,26126.16,C1476846565,33495.06,7368.9,C7877883210,16038.83,42164.99,0,0
78,CASH_IN,10189.26,C2136569575,3426.74,13616.0,C8145448553,14898.23,4708.97,0,0
77,PAYMENT,213.83,C7550398187,499.74,285.91,M4491096011,0.0,0.0,0,0
58,PAYMENT,1974.18,C1218187696,9158.45,7184.27,M2710440689,0.0,0.0,0,0
83,TRANSFER,481.93,C6708151633,559.23,77.3,C4611209177,46929.39,47411.32,0,0
69,PAYMENT,6301.17,C6678323395,26283.02,19981.85,M3742844439,0.0,0.0,0,0
99,PAYMENT,754.97,C5246574495,897.09,142.12,M3109105297,0.0,0.0,0,0
81,CASH_IN,11582.57,C8004235316,9191.99,20774.56,C9592634624,22743.94,11161.37,0,0
89,CASH_OUT,11280.23,C4851515113,21585.67,10305.44,C8805737971,30414.4,41694.63,0,0
35,CASH_IN,8808.13,C3605549506,16682.04,25490.17,C3917628127,57607.96,48799.83,0,0
99,PAYMENT,1330.16,C7454178756,6053.92,4723.76,M7465587923,0.0,0.0,0,0
12,CASH_OUT,1320.73,C7248352168,2490.82,1170.09,C2269627466,17668.42,18989.15,0,0
92,DEBIT,601.39,C2580765539,3994.6,3393.21,C7969460762,7113.99,7715.38,0,0
27,PAYMENT,2779.63,C4207061063,5642.18,2862.55,M5510382054,0.0,0.0,0,0
91,PAYMENT,136.78,C2052641210,241.13,104.35,M1273806723,0.0,0.0,0,0
29,CASH_IN,22500.26,C8344671680,8694.73,31194.99,C9623189268,25820.56,3320.3,0,0
43,CASH_OUT,2887.75,C2658483646,3295.57,407.82,C7153126602,43717.1,46604.85,0,0
34,CASH_OUT,2777.78,C1887065627,5474.52,2696.74,C8209217497,380.58,3158.36,0,0
70,CASH_IN,8907.99,C4392982554,30536.41,39444.4,C7380369739,75055.44,66147.45,0,0
60,TRANSFER,14690.69,C2281184439,42389.35,27698.66,C9641113773,22176.12,36866.81,0,0
47,CASH_OUT,9846.2,C3604945108,17316.89,7470.69,C3057975323,31851.2,41697.4,0,0
70,PAYMENT,7704.83,C4001193214,11988.6,4283.77,M5489470320,0.0,0.0,0,0
71,CASH_OUT,39995.72,C9581244655,70996.73,31001.01,C6298019436,9599.19,49594.91,0,0
78,PAYMENT,1934.86,C9865913705,4180.97,2246.11,M8809424378,0.0,0.0,0,0
68,TRANSFER,31729.95,C3129076133,82406.24,50676.29,C2250440754,12141.41,43871.36,0,0
28,CASH_IN,22731.06,C7041779760,23266.31,45997.37,C6421447524,60497.04,37765.98,0,0
15,PAYMENT,2734.51,C8756222350,12473.84,9739.33,M7922713400,0.0,0.0,0,0
19,PAYMENT,1675.78,C6480132601,3352.28,1676.5,M5113351896,0.0,0.0,0,0
73,CASH_OUT,1565.77,C7474264850,2721.46,1155.69,C2633033951,32772.95,34338.72,0,0
5,TRANSFER,2275.24,C9434397199,4510.84,2235.6,C8275553959,9908.68,12183.92,0,0
91,PAYMENT,140.69,C8558939157,194.01,53.32,M3450552671,0.0,0.0,0,0
69,PAYMENT,2400.95,C8815534833,6076.27,3675.32,M1444376729,0.0,0.0,0,0
98,PAYMENT,3275.91,C6237393926,15589.85,12313.94,M7235355257,0.0,0.0,0,0
11,TRANSFER,34946.2,C8674521390,46402.72,11456.52,C4325095147,4214.21,39160.41,0,0
13,DEBIT,8263.37,C3806866034,58833.42,50570.05,C9383993240,32350.54,40613.91,0,0
21,CASH_IN,33163.15,C1131119792,7692.13,40855.28,C7228667221,62118.34,28955.19,0,0
96,CASH_OUT,14260.07,C9215806228,19962.75,5702.68,C3676381607,32788.18,47048.25,0,0
9,CASH_OUT,16050.81,C3629101378,37983.42,21932.61,C9293673623,8845.97,24896.78,0,0
68,PAYMENT,951.49,C1023278140,3212.42,2260.93,M3406807110,0.0,0.0,0,0
65,PAYMENT,6133.76,C7072240326,28825.71,22691.95,M1303996675,0.0,0.0,0,0
26,PAYMENT,831.81,C4254862837,1726.42,894.61,M5370695667,0.0,0.0,0,0
84,PAYMENT,2498.12,C6763708581,7907.64,5409.52,M1508867558,0.0,0.0,0,0
42,CASH_IN,7590.57,C4864677830,4075.32,11665.89,C8447755970,58494.56,50903.99,0,0
16,PAYMENT,170.51,C5733326002,573.64,403.13,M7195227154,0.0,0.0,0,0
85,TRANSFER,17713.11,C9605369769,45181.0,27467.89,C1746037541,13983.16,31696.27,0,0
62,PAYMENT,2175.88,C9724245534,6118.46,3942.58,M7122162956,0.0,0.0,0,0
24,TRANSFER,11205.9,C5312912396,26593.02,15387.12,C2004031719,31164.6,42370.5,0,0
78,CASH_IN,1705.81,C1104324688,27003.97,28709.78,C6682834940,57140.16,55434.35,0,0
61,PAYMENT,165.34,C9750041677,659.72,494.38,M9796239650,0.0,0.0,0,0
19,TRANSFER,4219.03,C7650762589,10089.88,5870.85,C5072117603,8220.54,12439.57,0,0
8,PAYMENT,7596.99,C9495067633,25963.57,18366.58,M8874803396,0.0,0.0,0,0
22,CASH_OUT,3835.97,C1148317443,8318.56,4482.59,C4390772084,10570.17,14406.14,0,0
43,CASH_OUT,30825.28,C3199821782,71556.36,40731.08,C9418905105,38967.21,69792.49,0,0
23,TRANSFER,11378.04,C7198767561,14004.44,2626.4,C6473728341,36370.46,47748.5,0,0
41,CASH_OUT,44596.23,C4996944007,72776.71,28180.48,C6165207446,23359.64,67955.87,0,0
84,TRANSFER,1702.71,C9092358451,3557.59,1854.88,C3598187816,12344.12,14046.83,0,0
89,PAYMENT,200.76,C8539984127,377.17,176.41,M5570127147,0.0,0.0,0,0
76,CASH_OUT,50297.19,C7854639486,101137.66,50840.47,C1066896378,31419.61,81716.8,0,0
82,PAYMENT,2643.14,C2056877582,3201.26,558.12,M9988131012,0.0,0.0,0,0
69,CASH_OUT,12403.63,C7901485167,17923.11,5519.48,C9215760907,17494.0,29897.63,0,0
26,CASH_OUT,7919.76,C1386043205,9717.65,1797.89,C3999651139,22848.06,30767.82,0,0
15,TRANSFER,58930.62,C9677744868,78350.44,19419.82,C9522236774,6546.39,65477.01,0,0
89,PAYMENT,2984.82,C3274603694,6745.6,3760.78,M5134750608,0.0,0.0,0,0
23,CASH_OUT,15451.08,C8318527178,20142.52,4691.44,C5573216302,30982.38,46433.46,0,0
10,CASH_OUT,207127.49,C8867114009,207127.49,0.0,C6681391668,5363.2,212490.69,1,0
30,PAYMENT,635.13,C8877480335,3037.79,2402.66,M3586455449,0.0,0.0,0,0
91,PAYMENT,546.51,C5537093475,2560.04,2013.53,M3702613926,0.0,0.0,0,0
40,CASH_OUT,2566.16,C5026222547,5319.77,2753.61,C3914813317,42437.1,45003.26,0,0
92,PAYMENT,5224.68,C9281271087,11421.67,6196.99,M6371171071,0.0,0.0,0,0
14,CASH_OUT,5513.81,C1835077717,12805.35,7291.54,C1253835357,4593.31,10107.12,0,0
10,PAYMENT,7594.36,C6107122862,24633.29,17038.93,M9159601990,0.0,0.0,0,0
23,PAYMENT,2898.08,C8011779693,7556.23,4658.15,M1221874004,0.0,0.0,0,0
65,TRANSFER,968112.9,C4515202166,968112.9,0.0,C8864974888,26286.94,994399.84,1,0
94,PAYMENT,691.05,C2291148589,2182.5,1491.45,M1290650468,0.0,0.0,0,0
66,CASH_OUT,19355.54,C6321338774,33729.45,14373.91,C6241991297,27617.29,46972.83,0,0
45,PAYMENT,2277.34,C7306707298,5843.97,3566.63,M1688669716,0.0,0.0,0,0
13,CASH_IN,18773.95,C1782869642,16936.92,35710.87,C6811360594,1568.86,0.0,0,0
55,PAYMENT,596.35,C2298247824,2585.11,1988.76,M8463469619,0.0,0.0,0,0
81,PAYMENT,425.68,C4050067133,645.83,220.15,M4033699775,0.0,0.0,0,0
79,PAYMENT,3666.93,C2265143025,16073.83,12406.9,M7198125557,0.0,0.0,0,0
24,TRANSFER,131602.61,C4695870396,236557.72,104955.11,C7100261285,9727.76,141330.37,0,0
79,PAYMENT,1200.29,C6266589423,5960.78,4760.49,M8126937147,0.0,0.0,0,0
77,TRANSFER,32672.59,C7722612772,43491.07,10818.48,C4385890219,26246.59,58919.18,0,0
53,CASH_OUT,2034.06,C3548464123,4026.28,1992.22,C6713630961,49354.41,51388.47,0,0
58,PAYMENT,3759.33,C1705273616,5346.57,1587.24,M3493254360,0.0,0.0,0,0
13,PAYMENT,3615.73,C6161015119,12296.51,8680.78,M3852844517,0.0,0.0,0,0
37,CASH_OUT,2392.86,C5554669933,4725.11,2332.25,C9504657511,41107.37,43500.23,0,0
63,PAYMENT,1931.15,C8450532082,2480.59,549.44,M1739782024,0.0,0.0,0,0
29,CASH_OUT,48031.28,C3561354414,93399.86,45368.58,C2996936811,48625.49,96656.77,0,0
99,CASH_IN,20821.34,C1506186475,35897.65,56718.99,C5621019022,72359.26,51537.92,0,0
98,PAYMENT,1807.82,C2479832366,6362.49,4554.67,M4805118243,0.0,0.0,0,0
40,PAYMENT,71.27,C5232119267,393.72,322.45,M6048526553,0.0,0.0,0,0
76,TRANSFER,8396.86,C1536411156,11866.95,3470.09,C2905383856,1067.92,9464.78,0,0
20,CASH_OUT,25773.94,C4573977614,44921.93,19147.99,C6538165946,38915.74,64689.68,0,0
90,PAYMENT,1345.37,C4339059315,3881.59,2536.22,M3151271937,0.0,0.0,0,0
22,PAYMENT,1374.69,C1562676059,3926.36,2551.67,M2160261806,0.0,0.0,0,0
80,CASH_IN,23835.22,C7934827286,38533.14,62368.36,C8899726366,77741.16,53905.94,0,0
47,PAYMENT,1924.56,C4825055749,4970.2,3045.64,M9046269326,0.0,0.0,0,0
5,PAYMENT,3051.95,C1259782783,4001.33,949.38,M2544269210,0.0,0.0,0,0
73,CASH_IN,3613.04,C7699914642,24619.47,28232.51,C8663256674,98936.51,95323.47,0,0
80,PAYMENT,2092.73,C6909647570,8424.26,6331.53,M7181883825,0.0,0.0,0,0
17,TRANSFER,22247.14,C1445395540,37992.87,15745.73,C2822697744,46989.58,69236.72,0,0
19,CASH_OUT,53016.34,C4605812023,115087.73,62071.39,C1972359865,18773.6,71789.94,0,0
19,PAYMENT,386.31,C6079705444,541.14,154.83,M3808828257,0.0,0.0,0,0
99,PAYMENT,3311.84,C3240377647,16487.07,13175.23,M2859312578,0.0,0.0,0,0
78,PAYMENT,6758.42,C8277736481,9174.07,2415.65,M8763571198,0.0,0.0,0,0
48,PAYMENT,2471.96,C3615953889,5712.48,3240.52,M9769006541,0.0,0.0,0,0
20,PAYMENT,3813.12,C6272767389,10844.08,7030.96,M1376482326,0.0,0.0,0,0
44,TRANSFER,830.15,C5471047821,1529.39,699.24,C3165478486,9046.79,9876.94,0,0
94,PAYMENT,1443.88,C9187957431,4319.12,2875.24,M9851591952,0.0,0.0,0,0
56,TRANSFER,89389.66,C9017839043,226434.38,137044.72,C8820686809,48830.89,138220.55,0,0
32,PAYMENT,2401.99,C9200261347,7585.96,5183.97,M4833488976,0.0,0.0,0,0
57,CASH_OUT,3308.76,C3049060027,7945.8,4637.04,C6441456102,1491.18,4799.94,0,0
84,TRANSFER,1563.63,C1055248201,1832.04,268.41,C4895855358,2715.52,4279.15,0,0
72,CASH_IN,6390.2,C2607425063,23592.95,29983.15,C3050177248,68835.25,62445.05,0,0
11,CASH_IN,1342.24,C2581843318,13860.65,15202.89,C7866365218,61332.88,59990.64,0,0
50,CASH_IN,38221.55,C5387286641,47073.98,85295.53,C4679274408,63035.12,24813.57,0,0
22,CASH_OUT,17351.73,C1759548594,32367.31,15015.58,C8875268820,4655.17,22006.9,0,0
91,TRANSFER,2024.43,C3553478377,3835.2,1810.77,C9458512290,21942.23,23966.66,0,0
37,PAYMENT,651.93,C5525488811,1447.52,795.59,M7308712939,0.0,0.0,0,0
97,PAYMENT,1783.45,C4993637733,5567.89,3784.44,M2966940958,0.0,0.0,0,0
46,CASH_IN,4659.92,C4055554901,8990.18,13650.1,C1685520487,87603.7,82943.78,0,0
70,CASH_IN,20729.65,C1014714883,33336.77,54066.42,C6711142865,74589.48,53859.83,0,0
42,CASH_OUT,6381.36,C9143173172,14795.28,8413.92,C2606419738,2837.23,9218.59,0,0
75,TRANSFER,5651.19,C2545798406,9266.77,3615.58,C5188921469,11025.36,16676.55,0,0
17,CASH_OUT,26142.22,C6206220427,42183.68,16041.46,C6979534519,5808.45,31950.67,0,0
75,CASH_IN,11284.55,C4571996692,2285.87,13570.42,C5002215465,51237.59,39953.04,0,0
47,CASH_IN,17720.24,C5138243364,37667.96,55388.2,C1501355207,47550.67,29830.43,0,0
80,CASH_OUT,8722.29,C9644224575,10322.83,1600.54,C3062550357,42796.27,51518.56,0,0
76,DEBIT,2056.5,C8920912798,15168.55,13112.05,C1216063442,7674.07,9730.57,0,0
38,PAYMENT,3194.08,C3839592151,13421.97,10227.89,M1137781798,0.0,0.0,0,0
81,PAYMENT,476.21,C9836124624,952.69,476.48,M2211069215,0.0,0.0,0,0
58,CASH_OUT,307418.17,C2725230629,307418.17,0.0,C4848010139,0.0,0.0,1,0
89,CASH_OUT,5525.34,C5872120191,12459.72,6934.38,C2711552716,17134.56,22659.9,0,0
38,PAYMENT,5294.96,C4936276994,8888.19,3593.23,M2524985960,0.0,0.0,0,0
37,TRANSFER,16516.12,C8086081926,22299.25,5783.13,C9572450619,18184.58,34700.7,0,0
7,PAYMENT,2126.98,C1727202041,3899.4,1772.42,M7345874791,0.0,0.0,0,0
48,CASH_OUT,52466.88,C7463431146,83535.22,31068.34,C2252596092,12499.37,64966.25,0,0
6,CASH_OUT,1074.31,C6038182288,1397.97,323.66,C7639239893,6394.63,7468.94,0,0
18,CASH_IN,1257.33,C7030611650,15773.59,17030.92,C3727171762,98412.18,97154.85,0,0
32,TRANSFER,13952.66,C1642564635,33576.44,19623.78,C4508377893,36661.81,50614.47,0,0
55,CASH_IN,3490.32,C5427855397,48911.18,52401.5,C1186284334,47582.21,44091.89,0,0
66,CASH_OUT,14603.44,C1503296316,27144.26,12540.82,C6142653219,10020.53,24623.97,0,0
65,CASH_IN,32138.43,C1373483737,45903.24,78041.67,C7982102113,63255.8,31117.37,0,0
24,CASH_IN,20823.78,C9593138208,30536.41,51360.19,C9960361695,34392.61,13568.83,0,0
13,PAYMENT,118.74,C2659098833,306.93,188.19,M1143802124,0.0,0.0,0,0
4,DEBIT,652.87,C4486397254,1410.48,757.61,C5462651058,10596.71,11249.58,0,0
60,PAYMENT,1186.82,C3549385126,1507.36,320.54,M4027701514,0.0,0.0,0,0
58,PAYMENT,1988.73,C1172151446,1786.97,0.0,M7376329476,0.0,0.0,0,0
63,TRANSFER,6513.81,C6657244422,11279.0,4765.19,C4609854912,11196.91,17710.72,0,0
67,TRANSFER,64006.97,C6286865360,71445.88,7438.91,C1734131681,32068.19,96075.16,0,0
10,PAYMENT,2270.76,C7174228135,8451.31,6180.55,M6254707267,0.0,0.0,0,0
54,PAYMENT,3509.19,C3298695553,12097.98,8588.79,M9288913119,0.0,0.0,0,0
82,CASH_OUT,6768.15,C3088442540,15280.42,8512.27,C7547775807,24399.11,31167.26,0,0
57,CASH_IN,13982.25,C6673086213,4555.41,18537.66,C8425136942,44450.8,30468.55,0,0
25,PAYMENT,8533.24,C4778478144,40373.69,31840.45,M5426003582,0.0,0.0,0,0
75,CASH_OUT,1172.25,C6465715540,2449.34,1277.09,C4443986041,782.07,1954.32,0,0
29,PAYMENT,1493.14,C3999058334,1672.81,179.67,M2157182941,0.0,0.0,0,0
81,PAYMENT,1373.26,C6110672587,2198.01,824.75,M5824728993,0.0,0.0,0,0
22,TRANSFER,18643.87,C7690338829,31905.87,13262.0,C4373061782,35223.21,53867.08,0,0
38,CASH_IN,11210.73,C2154285758,42632.13,53842.86,C2467429012,37515.72,26304.99,0,0
50,PAYMENT,2686.25,C9254821782,11926.73,9240.48,M2526740630,0.0,0.0,0,0
50,TRANSFER,19968.89,C2487772005,44622.95,24654.06,C1089631281,10606.92,30575.81,0,0
51,CASH_OUT,9663.47,C9670837887,17675.02,8011.55,C2406670158,18854.55,28518.02,0,0
56,TRANSFER,76449.5,C5122677238,224104.82,147655.32,C5978019326,38838.09,115287.59,0,0
64,PAYMENT,743.5,C7971000428,1825.69,1082.19,M8317279806,0.0,0.0,0,0
93,PAYMENT,4531.87,C3944590867,17210.59,12678.72,M8118137854,0.0,0.0,0,0
47,TRANSFER,14290.9,C9629818711,32236.07,17945.17,C6879861327,29005.39,43296.29,0,0
44,PAYMENT,2815.97,C3318423368,9915.47,7099.5,M9914084425,0.0,0.0,0,0
2,PAYMENT,137.82,C1367946954,643.37,505.55,M8894078894,0.0,0.0,0,0
69,CASH_OUT,3096.63,C3361665955,3397.21,300.58,C9319582912,36425.02,39521.65,0,0
3,CASH_OUT,11929.95,C4116663571,27183.28,15253.33,C6913997393,22488.6,34418.55,0,0
38,CASH_IN,4646.88,C9338673597,43527.67,48174.55,C1382791108,30938.77,26291.89,0,0
27,CASH_OUT,34513.36,C1229899479,71205.63,36692.27,C2555496779,36191.06,70704.42,0,0
87,CASH_IN,4479.95,C1637862294,44189.91,48669.86,C3113448778,71480.02,67000.07,0,0
32,CASH_OUT,18405.1,C6210412302,24771.81,6366.71,C7401128322,36566.27,54971.37,0,0
52,TRANSFER,69163.2,C3055454351,118894.1,49730.9,C9963293624,13511.84,82675.04,0,0
20,CASH_IN,7082.7,C7253749008,6957.7,14040.4,C7955519040,53250.45,46167.75,0,0
35,CASH_IN,21873.31,C3032769903,15214.99,37088.3,C7230151174,99834.24,77960.93,0,0
68,CASH_OUT,503.86,C9161634557,1019.89,516.03,C8302778688,8772.56,9276.42,0,0
51,CASH_OUT,46742.76,C2667409083,94350.12,47607.36,C4198493939,9460.57,56203.33,0,0
87,PAYMENT,4293.67,C2904308418,2454.91,0.0,M8182207815,0.0,0.0,0,0
60,CASH_OUT,38155.91,C8478195448,54697.4,16541.49,C6513039012,41924.21,80080.12,0,0
57,CASH_OUT,20684.05,C9383969266,36892.41,16208.36,C2604956698,13141.37,33825.42,0,0
3,CASH_IN,6028.64,C9038061480,33050.96,39079.6,C7023545216,45490.11,39461.47,0,0
28,PAYMENT,230.46,C8476790330,428.38,197.92,M5394755351,0.0,0.0,0,0
94,CASH_OUT,17933.11,C6871266756,30811.36,12878.25,C1507423870,42663.16,60596.27,0,0
94,PAYMENT,937.31,C1565087552,2496.33,1559.02,M7271549860,0.0,0.0,0,0
84,PAYMENT,2083.82,C7628260317,2671.03,587.21,M5485132510,0.0,0.0,0,0
1,CASH_IN,692.1,C8224987456,10431.21,11123.31,C3075544647,46363.58,45671.48,0,0
36,PAYMENT,2043.01,C9597522477,2137.55,94.54,M9623374247,0.0,0.0,0,0
48,CASH_OUT,24990.8,C2687061995,51163.95,26173.15,C7773246891,49397.53,74388.33,0,0
96,CASH_IN,21609.57,C7226362202,30705.64,52315.21,C4256726283,35547.03,13937.46,0,0
46,CASH_OUT,23416.01,C3533107705,44429.91,21013.9,C1850569291,11849.97,35265.98,0,0
54,CASH_IN,47037.95,C5853407612,31107.92,78145.87,C5224379868,44472.01,0.0,0,0
86,CASH_IN,10603.38,C5874493447,40295.08,50898.46,C2980228576,60688.84,50085.46,0,0
58,CASH_OUT,1201753.11,C4947179771,1201753.11,0.0,C6116438215,8188.64,1209941.75,1,0
24,CASH_OUT,447.25,C7640285021,773.21,325.96,C2516383695,25016.81,25464.06,0,0
50,CASH_IN,4263.08,C8480449451,42120.67,46383.75,C9349838090,52447.07,48183.99,0,0
17,TRANSFER,2863.21,C5016612422,6099.9,3236.69,C7430708278,41511.24,44374.45,0,0
45,CASH_OUT,3308.89,C3595066420,3844.2,535.31,C5891831621,32173.85,35482.74,0,0
65,PAYMENT,4804.69,C3355043817,5926.28,1121.59,M6175422475,0.0,0.0,0,0
95,PAYMENT,3589.17,C4004219144,12266.19,8677.02,M5022416598,0.0,0.0,0,0
59,CASH_IN,2074.09,C3572330233,41350.88,43424.97,C5224335576,55038.58,52964.49,0,0
91,PAYMENT,2800.4,C9619711755,11649.64,8849.24,M9480180058,0.0,0.0,0,0
7,PAYMENT,3568.35,C5699264958,4879.09,1310.74,M9672282798,0.0,0.0,0,0
50,CASH_OUT,707.24,C4025877364,1219.89,512.65,C8799492823,7141.28,7848.52,0,0
23,PAYMENT,4068.1,C7413221181,15868.83,11800.73,M6645459493,0.0,0.0,0,0
36,CASH_OUT,30969.01,C7155549541,42220.22,11251.21,C9868368631,45868.78,76837.79,0,0
12,CASH_OUT,38809.32,C9752287341,70493.5,31684.18,C9230050626,39996.37,78805.69,0,0
34,PAYMENT,362.18,C3565009326,399.03,36.85,M3375809096,0.0,0.0,0,0
31,TRANSFER,10008.03,C4896809660,18700.58,8692.55,C3613454165,29192.67,39200.7,0,0
85,CASH_OUT,10659.82,C2219181919,14242.93,3583.11,C7688452708,24714.38,35374.2,0,0
7,CASH_OUT,20097.08,C2842627253,25515.87,5418.79,C5461019013,32704.42,52801.5,0,0
4,PAYMENT,6551.31,C4589824183,21419.04,14867.73,M6484540445,0.0,0.0,0,0
60,PAYMENT,2492.93,C1056684465,8727.3,6234.37,M3553187114,0.0,0.0,0,0
11,PAYMENT,9634.95,C6376741499,27057.14,17422.19,M2506011063,0.0,0.0,0,0
92,PAYMENT,4828.44,C2311124826,18334.95,13506.51,M9273563785,0.0,0.0,0,0
46,PAYMENT,1970.05,C6460599984,1862.62,0.0,M2099721050,0.0,0.0,0,0
24,CASH_OUT,14391.67,C6820179391,31931.14,17539.47,C7850397296,35870.99,50262.66,0,0
66,TRANSFER,43276.03,C5958882106,78477.01,35200.98,C2561264086,39569.19,82845.22,0,0
87,TRANSFER,34754.41,C4189637497,81175.24,46420.83,C2089029990,7192.02,41946.43,0,0
31,TRANSFER,14345.31,C3306738870,32376.99,18031.68,C2039109583,22167.12,36512.43,0,0
45,PAYMENT,4267.65,C4429369440,12917.23,8649.58,M5406808216,0.0,0.0,0,0
12,CASH_IN,564.81,C4227705949,10343.75,10908.56,C6379213996,79741.99,79177.18,0,0
6,PAYMENT,1221.09,C9065795118,4782.79,3561.7,M9989226860,0.0,0.0,0,0
18,PAYMENT,9076.9,C1348560665,4795.35,0.0,M9983799760,0.0,0.0,0,0
60,CASH_OUT,20057.67,C9859613158,44384.41,24326.74,C2558195654,27874.91,47932.58,0,0
3,PAYMENT,2738.82,C7971688385,9353.49,6614.67,M8227877865,0.0,0.0,0,0
66,CASH_IN,12927.74,C6328029691,10987.21,23914.95,C8978073198,56626.25,43698.51,0,0
63,PAYMENT,1499.66,C2458620039,6761.71,5262.05,M2191922631,0.0,0.0,0,0
81,PAYMENT,601.93,C4043505811,1342.35,740.42,M5248704370,0.0,0.0,0,0
41,CASH_OUT,71845.61,C9041052912,172812.67,100967.06,C4980100018,1724.64,73570.25,0,0
73,CASH_IN,3479.26,C6424439993,11010.44,14489.7,C7689921313,2365.66,0.0,0,0
57,CASH_OUT,16883.91,C9801147474,36615.15,19731.24,C1728864197,19148.37,36032.28,0,0
6,TRANSFER,5335.51,C3034589508,9159.43,3823.92,C6540890851,11172.94,16508.45,0,0
89,PAYMENT,1509.4,C2576137883,2982.97,1473.57,M4261200703,0.0,0.0,0,0
48,DEBIT,1441.38,C5709956075,4469.96,3028.58,C5673603042,45168.53,46609.91,0,0
87,CASH_IN,16052.0,C3878392970,29137.97,45189.97,C9452654534,80629.9,64577.9,0,0
88,TRANSFER,36448.82,C9895668334,89762.55,53313.73,C3276127847,9615.94,46064.76,0,0
4,CASH_OUT,21164.25,C2286356508,22530.58,1366.33,C9065274023,42075.98,63240.23,0,0
80,DEBIT,325.38,C4924042449,1013.17,687.79,C7321427326,16387.39,16712.77,0,0
61,CASH_IN,10399.38,C7513855564,8306.57,18705.95,C8904850542,58548.66,48149.28,0,0
